datestamp,country_code,marketing_channel,conversions
2015-05-01,gb,Display Ads,382
2015-05-01,gb,KAYAK Deals Email,34
2015-05-01,gb,Search Engine Ads,52
2015-05-01,gb,Search Engine Results,500
2015-05-01,gb,Travel Search Site,148
2015-05-01,it,Display Ads,213
2015-05-01,it,Search Engine Ads,683
2015-05-01,it,Search Engine Results,429
2015-05-01,us,Display Ads,14296
2015-05-01,us,KAYAK Deals Email,1210
2015-05-01,us,Search Engine Ads,3496
2015-05-01,us,Search Engine Results,11392
2015-05-01,us,Travel Search Site,85
2015-05-02,de,Display Ads,914
2015-05-02,de,KAYAK Deals Email,27
2015-05-02,de,Search Engine Ads,1187
2015-05-02,de,Search Engine Results,686
2015-05-02,es,Display Ads,417
2015-05-02,es,KAYAK Deals Email,6
2015-05-02,es,Search Engine Ads,1494
2015-05-02,es,Search Engine Results,1070
2015-05-02,fr,Display Ads,423
2015-05-02,fr,KAYAK Deals Email,10
2015-05-02,fr,Search Engine Ads,823
2015-05-02,fr,Search Engine Results,946
2015-05-02,gb,Display Ads,276
2015-05-02,gb,KAYAK Deals Email,17
2015-05-02,gb,Search Engine Ads,52
2015-05-02,gb,Search Engine Results,547
2015-05-02,gb,Travel Search Site,145
2015-05-02,it,Display Ads,217
2015-05-02,it,Search Engine Ads,565
2015-05-02,it,Search Engine Results,458
2015-05-02,us,Display Ads,9860
2015-05-02,us,KAYAK Deals Email,727
2015-05-02,us,Search Engine Ads,2515
2015-05-02,us,Search Engine Results,8457
2015-05-02,us,Travel Search Site,77
2015-05-03,de,Display Ads,1552
2015-05-03,de,KAYAK Deals Email,98
2015-05-03,de,Search Engine Ads,2143
2015-05-03,de,Search Engine Results,1166
2015-05-03,de,Travel Search Site,5
2015-05-03,es,Display Ads,516
2015-05-03,es,KAYAK Deals Email,23
2015-05-03,es,Search Engine Ads,2340
2015-05-03,es,Search Engine Results,1485
2015-05-03,fr,Display Ads,572
2015-05-03,fr,KAYAK Deals Email,51
2015-05-03,fr,Search Engine Ads,1194
2015-05-03,fr,Search Engine Results,1289
2015-05-03,gb,Display Ads,364
2015-05-03,gb,KAYAK Deals Email,6
2015-05-03,gb,Search Engine Ads,93
2015-05-03,gb,Search Engine Results,569
2015-05-03,gb,Travel Search Site,145
2015-05-03,it,Display Ads,247
2015-05-03,it,KAYAK Deals Email,23
2015-05-03,it,Search Engine Ads,702
2015-05-03,it,Search Engine Results,456
2015-05-03,us,Display Ads,12229
2015-05-03,us,KAYAK Deals Email,1037
2015-05-03,us,Search Engine Ads,3138
2015-05-03,us,Search Engine Results,10252
2015-05-03,us,Travel Search Site,57
2015-05-04,de,Display Ads,1385
2015-05-04,de,KAYAK Deals Email,51
2015-05-04,de,Search Engine Ads,1947
2015-05-04,de,Search Engine Results,1156
2015-05-04,es,Display Ads,758
2015-05-04,es,KAYAK Deals Email,10
2015-05-04,es,Search Engine Ads,3206
2015-05-04,es,Search Engine Results,1985
2015-05-04,fr,Display Ads,564
2015-05-04,fr,KAYAK Deals Email,23
2015-05-04,fr,Search Engine Ads,1271
2015-05-04,fr,Search Engine Results,1183
2015-05-04,gb,Display Ads,389
2015-05-04,gb,KAYAK Deals Email,23
2015-05-04,gb,Search Engine Ads,78
2015-05-04,gb,Search Engine Results,693
2015-05-04,gb,Travel Search Site,173
2015-05-04,it,Display Ads,320
2015-05-04,it,Search Engine Ads,750
2015-05-04,it,Search Engine Results,560
2015-05-04,us,Display Ads,17612
2015-05-04,us,KAYAK Deals Email,1339
2015-05-04,us,Search Engine Ads,4537
2015-05-04,us,Search Engine Results,14945
2015-05-04,us,Travel Search Site,96
2015-05-05,de,Display Ads,1419
2015-05-05,de,KAYAK Deals Email,23
2015-05-05,de,Search Engine Ads,1904
2015-05-05,de,Search Engine Results,1038
2015-05-05,es,Display Ads,652
2015-05-05,es,KAYAK Deals Email,40
2015-05-05,es,Search Engine Ads,2749
2015-05-05,es,Search Engine Results,1990
2015-05-05,fr,Display Ads,531
2015-05-05,fr,Search Engine Ads,1143
2015-05-05,fr,Search Engine Results,1131
2015-05-05,gb,Display Ads,432
2015-05-05,gb,KAYAK Deals Email,13
2015-05-05,gb,Search Engine Ads,70
2015-05-05,gb,Search Engine Results,715
2015-05-05,gb,Travel Search Site,148
2015-05-05,it,Display Ads,302
2015-05-05,it,KAYAK Deals Email,10
2015-05-05,it,Search Engine Ads,789
2015-05-05,it,Search Engine Results,580
2015-05-05,us,Display Ads,17787
2015-05-05,us,KAYAK Deals Email,1397
2015-05-05,us,Search Engine Ads,4265
2015-05-05,us,Search Engine Results,14908
2015-05-05,us,Travel Search Site,55
2015-05-06,de,Display Ads,1314
2015-05-06,de,KAYAK Deals Email,74
2015-05-06,de,Search Engine Ads,1723
2015-05-06,de,Search Engine Results,959
2015-05-06,es,Display Ads,688
2015-05-06,es,KAYAK Deals Email,51
2015-05-06,es,Search Engine Ads,2956
2015-05-06,es,Search Engine Results,1949
2015-05-06,fr,Display Ads,573
2015-05-06,fr,KAYAK Deals Email,47
2015-05-06,fr,Search Engine Ads,1080
2015-05-06,fr,Search Engine Results,1102
2015-05-06,gb,Display Ads,418
2015-05-06,gb,KAYAK Deals Email,68
2015-05-06,gb,Search Engine Ads,77
2015-05-06,gb,Search Engine Results,694
2015-05-06,gb,Travel Search Site,206
2015-05-06,it,Display Ads,282
2015-05-06,it,KAYAK Deals Email,6
2015-05-06,it,Search Engine Ads,688
2015-05-06,it,Search Engine Results,528
2015-05-06,us,Display Ads,17843
2015-05-06,us,KAYAK Deals Email,1509
2015-05-06,us,Search Engine Ads,4317
2015-05-06,us,Search Engine Results,15190
2015-05-06,us,Travel Search Site,489
2015-05-07,de,Display Ads,1204
2015-05-07,de,KAYAK Deals Email,27
2015-05-07,de,Search Engine Ads,1627
2015-05-07,de,Search Engine Results,896
2015-05-07,es,Display Ads,620
2015-05-07,es,KAYAK Deals Email,17
2015-05-07,es,Search Engine Ads,2814
2015-05-07,es,Search Engine Results,1696
2015-05-07,fr,Display Ads,438
2015-05-07,fr,KAYAK Deals Email,10
2015-05-07,fr,Search Engine Ads,793
2015-05-07,fr,Search Engine Results,973
2015-05-07,gb,Display Ads,356
2015-05-07,gb,KAYAK Deals Email,30
2015-05-07,gb,Search Engine Ads,73
2015-05-07,gb,Search Engine Results,706
2015-05-07,gb,Travel Search Site,206
2015-05-07,it,Display Ads,268
2015-05-07,it,KAYAK Deals Email,20
2015-05-07,it,Search Engine Ads,607
2015-05-07,it,Search Engine Results,553
2015-05-07,us,Display Ads,16628
2015-05-07,us,KAYAK Deals Email,1326
2015-05-07,us,Search Engine Ads,4496
2015-05-07,us,Search Engine Results,14624
2015-05-07,us,Travel Search Site,181
2015-05-08,de,Display Ads,1064
2015-05-08,de,KAYAK Deals Email,34
2015-05-08,de,Search Engine Ads,1438
2015-05-08,de,Search Engine Results,720
2015-05-08,es,Display Ads,579
2015-05-08,es,KAYAK Deals Email,20
2015-05-08,es,Search Engine Ads,2488
2015-05-08,es,Search Engine Results,1552
2015-05-08,fr,Display Ads,504
2015-05-08,fr,KAYAK Deals Email,27
2015-05-08,fr,Search Engine Ads,857
2015-05-08,fr,Search Engine Results,1009
2015-05-08,gb,Display Ads,316
2015-05-08,gb,KAYAK Deals Email,20
2015-05-08,gb,Search Engine Ads,60
2015-05-08,gb,Search Engine Results,497
2015-05-08,gb,Travel Search Site,112
2015-05-08,it,Display Ads,263
2015-05-08,it,KAYAK Deals Email,3
2015-05-08,it,Search Engine Ads,682
2015-05-08,it,Search Engine Results,466
2015-05-08,us,Display Ads,14598
2015-05-08,us,KAYAK Deals Email,1700
2015-05-08,us,Search Engine Ads,3730
2015-05-08,us,Search Engine Results,12768
2015-05-08,us,Travel Search Site,35
2015-05-09,de,Display Ads,955
2015-05-09,de,KAYAK Deals Email,6
2015-05-09,de,Search Engine Ads,1229
2015-05-09,de,Search Engine Results,688
2015-05-09,es,Display Ads,471
2015-05-09,es,KAYAK Deals Email,3
2015-05-09,es,Search Engine Ads,2072
2015-05-09,es,Search Engine Results,1170
2015-05-09,fr,Display Ads,380
2015-05-09,fr,KAYAK Deals Email,6
2015-05-09,fr,Search Engine Ads,748
2015-05-09,fr,Search Engine Results,897
2015-05-09,gb,Display Ads,328
2015-05-09,gb,KAYAK Deals Email,20
2015-05-09,gb,Search Engine Ads,50
2015-05-09,gb,Search Engine Results,515
2015-05-09,gb,Travel Search Site,137
2015-05-09,it,Display Ads,194
2015-05-09,it,Search Engine Ads,573
2015-05-09,it,Search Engine Results,387
2015-05-09,us,Display Ads,10561
2015-05-09,us,KAYAK Deals Email,1050
2015-05-09,us,Search Engine Ads,2835
2015-05-09,us,Search Engine Results,9928
2015-05-09,us,Travel Search Site,27
2015-05-10,de,Display Ads,1273
2015-05-10,de,KAYAK Deals Email,20
2015-05-10,de,Search Engine Ads,1635
2015-05-10,de,Search Engine Results,911
2015-05-10,es,Display Ads,598
2015-05-10,es,KAYAK Deals Email,27
2015-05-10,es,Search Engine Ads,2836
2015-05-10,es,Search Engine Results,1758
2015-05-10,fr,Display Ads,449
2015-05-10,fr,KAYAK Deals Email,20
2015-05-10,fr,Search Engine Ads,734
2015-05-10,fr,Search Engine Results,1051
2015-05-10,gb,Display Ads,381
2015-05-10,gb,KAYAK Deals Email,17
2015-05-10,gb,Search Engine Ads,74
2015-05-10,gb,Search Engine Results,716
2015-05-10,gb,Travel Search Site,222
2015-05-10,it,Display Ads,214
2015-05-10,it,Search Engine Ads,549
2015-05-10,it,Search Engine Results,449
2015-05-10,us,Display Ads,12490
2015-05-10,us,KAYAK Deals Email,1139
2015-05-10,us,Search Engine Ads,3195
2015-05-10,us,Search Engine Results,11419
2015-05-10,us,Travel Search Site,134
2015-05-11,de,Display Ads,1341
2015-05-11,de,KAYAK Deals Email,51
2015-05-11,de,Search Engine Ads,1646
2015-05-11,de,Search Engine Results,997
2015-05-11,es,Display Ads,775
2015-05-11,es,KAYAK Deals Email,17
2015-05-11,es,Search Engine Ads,3838
2015-05-11,es,Search Engine Results,2143
2015-05-11,fr,Display Ads,513
2015-05-11,fr,KAYAK Deals Email,13
2015-05-11,fr,Search Engine Ads,892
2015-05-11,fr,Search Engine Results,1143
2015-05-11,gb,Display Ads,446
2015-05-11,gb,KAYAK Deals Email,34
2015-05-11,gb,Search Engine Ads,83
2015-05-11,gb,Search Engine Results,772
2015-05-11,gb,Travel Search Site,236
2015-05-11,it,Display Ads,294
2015-05-11,it,KAYAK Deals Email,23
2015-05-11,it,Search Engine Ads,881
2015-05-11,it,Search Engine Results,566
2015-05-11,us,Display Ads,19596
2015-05-11,us,KAYAK Deals Email,1992
2015-05-11,us,Search Engine Ads,5125
2015-05-11,us,Search Engine Results,17469
2015-05-11,us,Travel Search Site,382
2015-05-12,de,Display Ads,1254
2015-05-12,de,KAYAK Deals Email,34
2015-05-12,de,Search Engine Ads,1715
2015-05-12,de,Search Engine Results,970
2015-05-12,es,Display Ads,690
2015-05-12,es,KAYAK Deals Email,40
2015-05-12,es,Search Engine Ads,3666
2015-05-12,es,Search Engine Results,1946
2015-05-12,fr,Display Ads,492
2015-05-12,fr,KAYAK Deals Email,44
2015-05-12,fr,Search Engine Ads,920
2015-05-12,fr,Search Engine Results,1171
2015-05-12,gb,Display Ads,446
2015-05-12,gb,KAYAK Deals Email,30
2015-05-12,gb,Search Engine Ads,73
2015-05-12,gb,Search Engine Results,753
2015-05-12,gb,Travel Search Site,156
2015-05-12,it,Display Ads,302
2015-05-12,it,KAYAK Deals Email,74
2015-05-12,it,Search Engine Ads,778
2015-05-12,it,Search Engine Results,547
2015-05-12,us,Display Ads,20274
2015-05-12,us,KAYAK Deals Email,3243
2015-05-12,us,Search Engine Ads,5222
2015-05-12,us,Search Engine Results,17707
2015-05-12,us,Travel Search Site,481
2015-05-13,de,Display Ads,1264
2015-05-13,de,KAYAK Deals Email,44
2015-05-13,de,Search Engine Ads,1394
2015-05-13,de,Search Engine Results,861
2015-05-13,es,Display Ads,658
2015-05-13,es,KAYAK Deals Email,37
2015-05-13,es,Search Engine Ads,3579
2015-05-13,es,Search Engine Results,1864
2015-05-13,fr,Display Ads,454
2015-05-13,fr,KAYAK Deals Email,17
2015-05-13,fr,Search Engine Ads,869
2015-05-13,fr,Search Engine Results,972
2015-05-13,gb,Display Ads,448
2015-05-13,gb,KAYAK Deals Email,81
2015-05-13,gb,Search Engine Ads,74
2015-05-13,gb,Search Engine Results,728
2015-05-13,gb,Travel Search Site,313
2015-05-13,it,Display Ads,290
2015-05-13,it,KAYAK Deals Email,37
2015-05-13,it,Search Engine Ads,860
2015-05-13,it,Search Engine Results,471
2015-05-13,us,Display Ads,21062
2015-05-13,us,KAYAK Deals Email,3522
2015-05-13,us,Search Engine Ads,5909
2015-05-13,us,Search Engine Results,18977
2015-05-13,us,Travel Search Site,511
2015-05-14,de,Display Ads,1352
2015-05-14,de,KAYAK Deals Email,40
2015-05-14,de,Search Engine Ads,1765
2015-05-14,de,Search Engine Results,966
2015-05-14,es,Display Ads,715
2015-05-14,es,KAYAK Deals Email,13
2015-05-14,es,Search Engine Ads,3368
2015-05-14,es,Search Engine Results,1862
2015-05-14,fr,Display Ads,476
2015-05-14,fr,KAYAK Deals Email,34
2015-05-14,fr,Search Engine Ads,893
2015-05-14,fr,Search Engine Results,1200
2015-05-14,gb,Display Ads,430
2015-05-14,gb,KAYAK Deals Email,115
2015-05-14,gb,Search Engine Ads,63
2015-05-14,gb,Search Engine Results,716
2015-05-14,gb,Travel Search Site,286
2015-05-14,it,Display Ads,333
2015-05-14,it,KAYAK Deals Email,6
2015-05-14,it,Search Engine Ads,858
2015-05-14,it,Search Engine Results,531
2015-05-14,us,Display Ads,19224
2015-05-14,us,KAYAK Deals Email,3155
2015-05-14,us,Search Engine Ads,5071
2015-05-14,us,Search Engine Results,16878
2015-05-14,us,Travel Search Site,528
2015-05-15,de,Display Ads,1064
2015-05-15,de,KAYAK Deals Email,13
2015-05-15,de,Search Engine Ads,1356
2015-05-15,de,Search Engine Results,731
2015-05-15,es,Display Ads,631
2015-05-15,es,KAYAK Deals Email,44
2015-05-15,es,Search Engine Ads,2946
2015-05-15,es,Search Engine Results,1507
2015-05-15,fr,Display Ads,511
2015-05-15,fr,KAYAK Deals Email,40
2015-05-15,fr,Search Engine Ads,761
2015-05-15,fr,Search Engine Results,1072
2015-05-15,gb,Display Ads,414
2015-05-15,gb,KAYAK Deals Email,149
2015-05-15,gb,Search Engine Ads,45
2015-05-15,gb,Search Engine Results,610
2015-05-15,gb,Travel Search Site,236
2015-05-15,it,Display Ads,376
2015-05-15,it,Search Engine Ads,899
2015-05-15,it,Search Engine Results,514
2015-05-15,us,Display Ads,16145
2015-05-15,us,KAYAK Deals Email,2947
2015-05-15,us,Search Engine Ads,4785
2015-05-15,us,Search Engine Results,14436
2015-05-15,us,Travel Search Site,467
2015-05-16,de,Display Ads,942
2015-05-16,de,KAYAK Deals Email,13
2015-05-16,de,Search Engine Ads,1026
2015-05-16,de,Search Engine Results,623
2015-05-16,es,Display Ads,489
2015-05-16,es,Search Engine Ads,2378
2015-05-16,es,Search Engine Results,1103
2015-05-16,fr,Display Ads,393
2015-05-16,fr,KAYAK Deals Email,13
2015-05-16,fr,Search Engine Ads,595
2015-05-16,fr,Search Engine Results,837
2015-05-16,gb,Display Ads,379
2015-05-16,gb,KAYAK Deals Email,91
2015-05-16,gb,Search Engine Ads,76
2015-05-16,gb,Search Engine Results,535
2015-05-16,gb,Travel Search Site,209
2015-05-16,it,Display Ads,311
2015-05-16,it,Search Engine Ads,641
2015-05-16,it,Search Engine Results,350
2015-05-16,us,Display Ads,12053
2015-05-16,us,KAYAK Deals Email,2410
2015-05-16,us,Search Engine Ads,3417
2015-05-16,us,Search Engine Results,11247
2015-05-16,us,Travel Search Site,360
2015-05-17,de,Display Ads,1408
2015-05-17,de,KAYAK Deals Email,6
2015-05-17,de,Search Engine Ads,1823
2015-05-17,de,Search Engine Results,1041
2015-05-17,es,Display Ads,711
2015-05-17,es,KAYAK Deals Email,30
2015-05-17,es,Search Engine Ads,3388
2015-05-17,es,Search Engine Results,2096
2015-05-17,fr,Display Ads,455
2015-05-17,fr,KAYAK Deals Email,23
2015-05-17,fr,Search Engine Ads,762
2015-05-17,fr,Search Engine Results,1123
2015-05-17,gb,Display Ads,425
2015-05-17,gb,KAYAK Deals Email,78
2015-05-17,gb,Search Engine Ads,101
2015-05-17,gb,Search Engine Results,798
2015-05-17,gb,Travel Search Site,297
2015-05-17,it,Display Ads,300
2015-05-17,it,Search Engine Ads,799
2015-05-17,it,Search Engine Results,475
2015-05-17,us,Display Ads,14353
2015-05-17,us,KAYAK Deals Email,2444
2015-05-17,us,Search Engine Ads,4000
2015-05-17,us,Search Engine Results,13673
2015-05-17,us,Travel Search Site,327
2015-05-18,de,Display Ads,1415
2015-05-18,de,KAYAK Deals Email,20
2015-05-18,de,Search Engine Ads,1641
2015-05-18,de,Search Engine Results,967
2015-05-18,es,Display Ads,866
2015-05-18,es,KAYAK Deals Email,40
2015-05-18,es,Search Engine Ads,4111
2015-05-18,es,Search Engine Results,2440
2015-05-18,fr,Display Ads,548
2015-05-18,fr,KAYAK Deals Email,27
2015-05-18,fr,Search Engine Ads,948
2015-05-18,fr,Search Engine Results,1136
2015-05-18,gb,Display Ads,470
2015-05-18,gb,KAYAK Deals Email,119
2015-05-18,gb,Search Engine Ads,76
2015-05-18,gb,Search Engine Results,842
2015-05-18,gb,Travel Search Site,305
2015-05-18,it,Display Ads,360
2015-05-18,it,KAYAK Deals Email,13
2015-05-18,it,Search Engine Ads,1125
2015-05-18,it,Search Engine Results,686
2015-05-18,us,Display Ads,20198
2015-05-18,us,KAYAK Deals Email,3172
2015-05-18,us,Search Engine Ads,4985
2015-05-18,us,Search Engine Results,18277
2015-05-18,us,Travel Search Site,533
2015-05-19,de,Display Ads,1337
2015-05-19,de,KAYAK Deals Email,102
2015-05-19,de,Search Engine Ads,1576
2015-05-19,de,Search Engine Results,1086
2015-05-19,es,Display Ads,826
2015-05-19,es,KAYAK Deals Email,20
2015-05-19,es,Search Engine Ads,796
2015-05-19,es,Search Engine Results,2346
2015-05-19,fr,Display Ads,559
2015-05-19,fr,KAYAK Deals Email,20
2015-05-19,fr,Search Engine Ads,214
2015-05-19,fr,Search Engine Results,1238
2015-05-19,gb,Display Ads,460
2015-05-19,gb,KAYAK Deals Email,91
2015-05-19,gb,Search Engine Ads,62
2015-05-19,gb,Search Engine Results,858
2015-05-19,gb,Travel Search Site,374
2015-05-19,it,Display Ads,376
2015-05-19,it,KAYAK Deals Email,10
2015-05-19,it,Search Engine Ads,243
2015-05-19,it,Search Engine Results,608
2015-05-19,us,Display Ads,20218
2015-05-19,us,KAYAK Deals Email,4719
2015-05-19,us,Search Engine Ads,5587
2015-05-19,us,Search Engine Results,18357
2015-05-19,us,Travel Search Site,552
2015-05-20,de,Display Ads,1243
2015-05-20,de,KAYAK Deals Email,47
2015-05-20,de,Search Engine Ads,1500
2015-05-20,de,Search Engine Results,943
2015-05-20,es,Display Ads,768
2015-05-20,es,KAYAK Deals Email,37
2015-05-20,es,Search Engine Ads,225
2015-05-20,es,Search Engine Results,2101
2015-05-20,fr,Display Ads,490
2015-05-20,fr,KAYAK Deals Email,17
2015-05-20,fr,Search Engine Ads,139
2015-05-20,fr,Search Engine Results,1254
2015-05-20,gb,Display Ads,417
2015-05-20,gb,KAYAK Deals Email,187
2015-05-20,gb,Search Engine Ads,94
2015-05-20,gb,Search Engine Results,779
2015-05-20,gb,Travel Search Site,412
2015-05-20,it,Display Ads,290
2015-05-20,it,KAYAK Deals Email,3
2015-05-20,it,Search Engine Ads,102
2015-05-20,it,Search Engine Results,550
2015-05-20,us,Display Ads,19902
2015-05-20,us,KAYAK Deals Email,3971
2015-05-20,us,Search Engine Ads,5257
2015-05-20,us,Search Engine Results,18006
2015-05-20,us,Travel Search Site,385
2015-05-21,de,Display Ads,1166
2015-05-21,de,KAYAK Deals Email,64
2015-05-21,de,Search Engine Ads,1676
2015-05-21,de,Search Engine Results,883
2015-05-21,es,Display Ads,706
2015-05-21,es,KAYAK Deals Email,51
2015-05-21,es,Search Engine Ads,3054
2015-05-21,es,Search Engine Results,2002
2015-05-21,fr,Display Ads,359
2015-05-21,fr,KAYAK Deals Email,27
2015-05-21,fr,Search Engine Ads,888
2015-05-21,fr,Search Engine Results,1007
2015-05-21,gb,Display Ads,386
2015-05-21,gb,KAYAK Deals Email,81
2015-05-21,gb,Search Engine Ads,111
2015-05-21,gb,Search Engine Results,724
2015-05-21,gb,Travel Search Site,308
2015-05-21,it,Display Ads,254
2015-05-21,it,KAYAK Deals Email,3
2015-05-21,it,Search Engine Ads,893
2015-05-21,it,Search Engine Results,546
2015-05-21,us,Display Ads,20582
2015-05-21,us,KAYAK Deals Email,3957
2015-05-21,us,Search Engine Ads,5888
2015-05-21,us,Search Engine Results,18421
2015-05-21,us,Travel Search Site,431
2015-05-22,de,Display Ads,919
2015-05-22,de,KAYAK Deals Email,112
2015-05-22,de,Search Engine Ads,1283
2015-05-22,de,Search Engine Results,622
2015-05-22,es,Display Ads,614
2015-05-22,es,KAYAK Deals Email,54
